canonical_smiles,scaffold,class_bin,pIC50_true,pred_pIC50
NC1=NC2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)CCOCC2O1,O=C(Nc1cccc(C23CCOCC2OC=N3)c1)c1ccccn1,0,5.4814858,7.350432872772217
CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cccnc4F)cc32)N=C1N,O=C1NC=NC12CCCc1ccc(-c3cccnc3)cc12,1,7.5228786,7.350285530090332
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C4CC4)cc13)N(C)S(=O)(=O)CC2,O=C(NC(CC[NH2+]C1CC1)Cc1ccccc1)c1cc2c3c(ccn3CCS(=O)(=O)N2)c1,1,7.6989698,7.348285675048828
COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\OCc3ccccc3)cc(N(c3ccccc3)S(C)(=O)=O)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cc(C=NOCc2ccccc2)cc(Nc2ccccc2)c1,1,7.9208188,7.343832969665527
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C4CCOCC4)cc13)N(C)S(=O)(=O)CC2,O=C(NC(CC[NH2+]C1CCOCC1)Cc1ccccc1)c1cc2c3c(ccn3CCS(=O)(=O)N2)c1,1,7.8239088,7.341647148132324
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C3CCCO3)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3cccc(C4CCCO4)c3)CCCCC2)cc1,0,6.7447276,7.341304779052734
CCC(C)C1(NC(C)=O)CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(OCc3ccc(F)cc3)C[NH2+]2)C1=O,O=C(NC(Cc1ccccc1)CC1CC(OCc2ccccc2)C[NH2+]1)C(CCc1ccccc1)N1CCCC1=O,1,8.0,7.337217807769775
CCc1csc(C2([NH2+]CC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,c1ccc(CCCC[NH2+]C2(c3cccs3)CCCCC2)cc1,0,5.7594509,7.337087154388428
COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(C)=O)cc(N(C)S(C)(=O)=O)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,0,6.9065785,7.337012767791748
CCCN(CCC)C(=O)c1cc(Oc2ccc(OC)cc2)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cccc(Oc2ccccc2)c1,1,8.0,7.332852840423584
CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2nc3ccncc3c(=O)[nH]2)=[NH+]1,O=c1[nH]c(C(Cc2ccccc2)NC2=[NH+]CCc3ccccc32)nc2ccncc12,0,6.7695513,7.332466125488281
CCCN(CCC)C(=O)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)cc(S(=O)(=O)c2ccccc2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cccc(S(=O)(=O)c2ccccc2)c1,1,7.9586072,7.328095436096191
CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC4COC4)c3)C2O)c1,O=S1(=O)CC(Cc2cccc(OC3COC3)c2)CC([NH2+]Cc2ccccc2)C1,1,7.6020598,7.326704978942871
CCCN(CCC)C(=O)c1cc(Oc2ccc(F)cc2)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cccc(Oc2ccccc2)c1,1,7.6575775,7.324207305908203
COc1ccc(CC(NC(C)=O)C(O)C[NH2+]C2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1OC,c1ccc(CCCC[NH2+]C2CC3(CCC3)Oc3ncccc32)cc1,1,7.7399287,7.322290897369385
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cc(O)cc(C(C)(C)C)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,0,6.7695513,7.3220086097717285
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C#N,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,0,6.8239088,7.321465015411377
CCCN(CCC)C(=O)c1cc(C(N)=O)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,1,7.9586072,7.321349143981934
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cc(CC(C)(C)C)cs2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3cccs3)CCCCC2)cc1,0,6.8827286,7.321184158325195
CC([NH2+]CC(O)C(Cc1ccccc1)NC(=O)c1cccc(N(c2ccccc2C#N)S(C)(=O)=O)c1)C(=O)NC1CCCCC1,O=C(C[NH2+]CCC(Cc1ccccc1)NC(=O)c1cccc(Nc2ccccc2)c1)NC1CCCCC1,0,6.5086384,7.319625377655029
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CC[NH2+]CC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CC[NH2+]CC2)cc1,0,5.3279023,7.311954498291016
CCCOC1C[NH2+]C(C(O)C(Cc2cc(F)cc(F)c2)NC(=O)C(C)N2CCC(C(O)CCC)C2=O)C1,O=C(CN1CCCC1=O)NC(Cc1ccccc1)CC1CCC[NH2+]1,1,7.154902,7.307565689086914
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1Cl,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,1,7.4436975,7.307130813598633
CS(=O)(=O)N(c1ccccc1)c1cccc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cccc(Nc2ccccc2)c1,1,7.6382723,7.3033881187438965
CCC[N@H+]1CCC[C@@]12CCN([C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+]Cc1cccc(C(C)C)c1)C2=O,O=C(CN1CCC2(CCC[NH2+]2)C1=O)NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1,1,7.2596374,7.303184509277344
CC([NH2+]CC(O)C(Cc1ccccc1)NC(=O)c1cccc(N(c2ccc(C(F)(F)F)cc2)S(C)(=O)=O)c1)C(=O)NC1CCCCC1,O=C(C[NH2+]CCC(Cc1ccccc1)NC(=O)c1cccc(Nc2ccccc2)c1)NC1CCCCC1,1,7.6989698,7.302947044372559
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(CC(C)(C)C)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,0,5.6777806,7.302184104919434
CCCN(CCC)C(=O)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)cc(S(=O)(=O)c2ccc(OC)cc2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cccc(S(=O)(=O)c2ccccc2)c1,1,7.9208188,7.299497127532959
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(CC(C)(C)C)c2)CC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CC2)cc1,0,6.4672456,7.297593593597412
CS(=O)(=O)N(c1ccccc1)c1cc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc(C2CCCC2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cc(Nc2ccccc2)cc(C2CCCC2)c1,1,8.3979397,7.2962260246276855
Cc1cc2cc(n1)OCCCCOc1cccc(c1)CC(C(O)C[NH2+]Cc1cccc(C(C)C)c1)NC2=O,O=C1NC(CC[NH2+]Cc2ccccc2)Cc2cccc(c2)OCCCCOc2cc1ccn2,1,7.3767509,7.293117523193359
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)[C@H](O)C[NH2+]C4CC4)cc13)OS(=O)(=O)CC2,O=C(NC(CC[NH2+]C1CC1)Cc1ccccc1)c1cc2c3c(ccn3CCS(=O)(=O)O2)c1,0,6.6020598,7.2918524742126465
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(CF)CF)c2)CC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CC2)cc1,0,6.4089355,7.288378715515137
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(CCO)CC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,0,5.0,7.28778076171875
CCCC(O)C1CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)C1=O,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)C(CCc1ccccc1)N1CCCC1=O,1,8.2839966,7.287328720092773
C[C@H]([NH2+]C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(N(c2ccccc2)S(C)(=O)=O)c1)C(=O)NC1CCCCC1,O=C(C[NH2+]CCC(Cc1ccccc1)NC(=O)c1cccc(Nc2ccccc2)c1)NC1CCCCC1,1,7.8239088,7.286321640014648
CCCCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c2cccnc21,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1c[nH]c2ncccc12,1,7.4948502,7.285856246948242
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@@]1(c2cccc(C(C)(C)C)c2)CCc2n[nH]cc2C1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCc3n[nH]cc3C2)cc1,1,7.9208188,7.283303260803223
CC#Cc1ccnc(-c2cc(C3(C4CC4)N=C(C)C(N)=N3)ccc2O)c1,C1=NC(c2cccc(-c3ccccn3)c2)(C2CC2)N=C1,0,6.8860569,7.283048629760742
CCCO/N=C(/C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,1,7.2291479,7.281519412994385
COc1cccc(C[NH2+]CC(O)C(Cc2cc(F)cc(F)c2)NC(=O)c2cn(C(=O)N(C)CCC(C)C)c3ncccc23)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1c[nH]c2ncccc12,1,7.5528421,7.281126022338867
CCC(C)C1(NC(C)=O)CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(OCc3cccc(C#N)c3)C[NH2+]2)C1=O,O=C(NC(Cc1ccccc1)CC1CC(OCc2ccccc2)C[NH2+]1)C(CCc1ccccc1)N1CCCC1=O,1,8.5228786,7.278450965881348
O=C(C1C[NH2+]CC1c1ccccc1Br)N1CCC(c2ccccc2)CC1c1ccccc1,O=C(C1C[NH2+]CC1c1ccccc1)N1CCC(c2ccccc2)CC1c1ccccc1,0,6.221849,7.2780961990356445
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[N@@H+](Cc3ccccc3)CC[NH2+]2)c1,O=C(NC(Cc1ccccc1)CC1C[NH+](Cc2ccccc2)CC[NH2+]1)c1ccccc1,0,6.9208188,7.277360916137695
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+]Cc1cccc(OC)c1,O=C(CNC(=O)OCc1ccccc1)NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1,0,6.9507818,7.277037620544434
O=C(C1C[NH2+]CC12CCCc1nc(Cl)ccc12)N1CCC(c2ccccc2)CC1C1CCCCC1,O=C(C1C[NH2+]CC12CCCc1ncccc12)N1CCC(c2ccccc2)CC1C1CCCCC1,1,7.5376019,7.276419639587402
CN1CC(N)=N[C@@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,O=C(Nc1cccc(C2N=CCNC2=O)c1)c1ccccn1,0,4.5228786,7.273082733154297
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cn(C34CC5CC(CC(C5)C3)C4)nn2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3cn(C45CC6CC(CC(C6)C4)C5)nn3)CCCCC2)cc1,0,6.406714,7.269344329833984
CC(C)(C)Cc1cnc2c(c1)C([NH2+]CC(O)C(Cc1ccc3c(c1)OCO3)NC(=O)c1ccccc1F)CC1(CCC1)O2,O=C(NC(CC[NH2+]C1CC2(CCC2)Oc2ncccc21)Cc1ccc2c(c1)OCO2)c1ccccc1,1,7.1157713,7.267032623291016
CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cccc(C#N)c4)cc32)N=C1N,O=C1NC=NC12CCCc1ccc(-c3ccccc3)cc12,1,7.7447276,7.2659687995910645
CCCO/N=C(/C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cccc(Nc2ccccc2)c1,1,8.2218485,7.264641761779785
CCCN(CCC)C(=O)c1cc(CCO)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,1,8.0,7.264002323150635
O=C(C1C[NH2+]CC1c1ccccc1Br)N1CCC(c2ccccc2)CC1,O=C(C1C[NH2+]CC1c1ccccc1)N1CCC(c2ccccc2)CC1,0,4.7212462,7.263181209564209
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(Nc2ccccn2)CC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCC(Nc3ccccn3)CC2)cc1,1,7.1366773,7.261911392211914
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cnn(CC(C)(C)C)c2)CC1,c1ccc(CCCC[NH2+]C2(c3cn[nH]c3)CC2)cc1,0,6.4609237,7.261527061462402
CC(C)c1cccc(C[NH2+]CC(O)C2COC/C=C/CCNC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1,O=C1NCCC=CCOCC(CC[NH2+]Cc2ccccc2)NC(=O)c2cccc1c2,1,7.8538718,7.261099815368652
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2[NH2+]CCN(Cc3ccccc3)C2=O)c1,O=C(NC(Cc1ccccc1)CC1[NH2+]CCN(Cc2ccccc2)C1=O)c1ccccc1,1,8.5228786,7.260948181152344
Cc1cc(C2(c3cccc(C#CC4CC4)c3)N=C(N)c3c(F)cccc32)cn(C)c1=O,O=c1ccc(C2(c3cccc(C#CC4CC4)c3)N=Cc3ccccc32)c[nH]1,1,8.2160969,7.260601043701172
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C4CC4)cc13)N(CC)S(=O)(=O)CC2,O=C(NC(CC[NH2+]C1CC1)Cc1ccccc1)c1cc2c3c(ccn3CCS(=O)(=O)N2)c1,1,7.6989698,7.259529113769531
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cc(NS(C)(=O)=O)cc(C(C)(C)C)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,1,7.031517,7.25927734375
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(-c3cscn3)c2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3cccc(-c4cscn4)c3)CCCCC2)cc1,0,6.9586072,7.259148597717285
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(NS(C)(=O)=O)CC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,0,6.3979402,7.25877571105957
CCC(C)C1(NC(C)=O)CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2Cc3cccc(O)c3C[NH2+]2)C1=O,O=C(NC(Cc1ccccc1)CC1Cc2ccccc2C[NH2+]1)C(CCc1ccccc1)N1CCCC1=O,0,6.0604806,7.258636951446533
C#Cc1ccc(F)c(CC(NC(=O)COC)C(O)C[NH2+]C2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,c1ccc(CCCC[NH2+]C2CC3(CCC3)Oc3ncccc32)cc1,1,8.5376024,7.256011486053467
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCNC(=O)C1,O=C1CC([NH2+]CCCCc2ccccc2)(c2ccccc2)CCN1,1,7.7447276,7.254487037658691
CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccccc1,O=C(CCCC(COCc1ccccc1)NC(=O)c1cccc(C(=O)NCc2ccccc2)c1)NCC(=O)NCc1ccccc1,1,8.1804562,7.254412651062012
CCCCNC(=O)C(C)CC(O)C(CC(C)C)NC(=O)C(CCSC)NC(=O)C(NC(C)=O)C(C)C,,0,6.4317985,7.2533440589904785
CCc1cnc2c(c1)C([NH2+]CC(O)C(Cc1ccccc1)NC(C)=O)CC1(CCC1)O2,c1ccc(CCCC[NH2+]C2CC3(CCC3)Oc3ncccc32)cc1,1,7.0409584,7.248791694641113
CCCN(CCC)C(=O)c1cc(Sc2ccccc2)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cccc(Sc2ccccc2)c1,1,7.8860564,7.245368957519531
COC[C@@H](Oc1cc(C[C@@H]2CS(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,O=S1CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,8.3979397,7.242759704589844
CC#Cc1cncc(-c2cccc([C@]3(C4CC4)N=C(C)C(N)=[NH+]3)c2)c1,C1=NC(c2cccc(-c3cccnc3)c2)(C2CC2)[NH+]=C1,1,7.1023731,7.240908622741699
CCCN(CCC)C(=O)c1cc(Sc2ccc(OC)cc2)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1cccc(Sc2ccccc2)c1,1,7.5686364,7.239635467529297
CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)c1,O=S1(=O)CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,8.6989698,7.235688209533691
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CC2)cc1,0,6.8538718,7.234187126159668
CCC(C)C1(NC(C)=O)CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(O)C[NH2+]2)C1=O,O=C(NC(Cc1ccccc1)CC1CCC[NH2+]1)C(CCc1ccccc1)N1CCCC1=O,1,9.0506096,7.233670711517334
COc1cccc(C[NH2+]CC(O)C(Cc2cc(F)cc(F)c2)NC(=O)C(CCc2ccccc2)N2CCC(CC(C)C)C2=O)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)C(CCc1ccccc1)N1CCCC1=O,1,7.6989698,7.229297637939453
CCCN(CCC)C(=O)c1cccc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,1,7.5086384,7.228673934936523
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C3CCCCO3)c2)CC1,c1ccc(CCCC[NH2+]C2(c3cccc(C4CCCCO4)c3)CC2)cc1,0,5.7695513,7.227210998535156
CCCCC1CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(OCCC)C[NH2+]2)C1=O,O=C(NC(Cc1ccccc1)CC1CCC[NH2+]1)C(CCc1ccccc1)N1CCCC1=O,1,7.7212462,7.226751804351807
C#Cc1cccc(CC(NC(=O)COC)C(O)C[NH2+]C2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1F,c1ccc(CCCC[NH2+]C2CC3(CCC3)Oc3ncccc32)cc1,1,7.9586072,7.219491004943848
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,1,8.3979397,7.218255996704102
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,0,5.3665314,7.218255996704102
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)NC(Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,1,7.6989698,7.218255996704102
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CC[NH2+]C2CC2)Cc2ccccc2)c1,1,7.8239088,7.218242645263672
O=C(C1C[NH2+]CC12CCCc1cc(Br)ccc12)N1CCC(c2ccccc2)CC1C1CCCCC1,O=C(C1C[NH2+]CC12CCCc1ccccc12)N1CCC(c2ccccc2)CC1C1CCCCC1,1,7.6197886,7.21750545501709
COc1cccc(C[NH2+]CC(O)C(Cc2cc(F)cc(F)c2)NC(=O)C(CCc2ccccc2)N2CCC(C(C)C)C2=O)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)C(CCc1ccccc1)N1CCCC1=O,1,7.1249385,7.214598178863525
CCCN(CCC)C(=O)c1cc(CC(COC)OC)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1ccccc1,0,5.6989698,7.213160514831543
CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(C4CC4)c3)C2O)c1,O=S1(=O)CC(Cc2cccc(C3CC3)c2)CC([NH2+]Cc2ccccc2)C1,1,7.0268722,7.21209716796875
COc1cc(C(C)(C)C)cc(C2([NH2+]CC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,1,7.1135092,7.2086920738220215
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cc(C(C)(C)C)no2)CCCCC1,c1ccc(CCCC[NH2+]C2(c3ccno3)CCCCC2)cc1,0,5.3509574,7.208127975463867
CCC(C)C1(NC(C)=O)CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(Oc3ccccn3)C[NH2+]2)C1=O,O=C(NC(Cc1ccccc1)CC1CC(Oc2ccccn2)C[NH2+]1)C(CCc1ccccc1)N1CCCC1=O,1,8.5850267,7.207723617553711
CCCCNC(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1c[nH]c2ccccc12,0,6.7212462,7.207436561584473
CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3ccc(N)c(OCC(F)(F)F)c3)C2O)c1,O=S1(=O)CC(Cc2ccccc2)CC([NH2+]Cc2ccccc2)C1,1,7.4436975,7.206593990325928
CCC(C)(C)c1cccc(C2([NH2+]CC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,0,6.8860564,7.201854705810547
CCCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c2cc(C(=O)OCc3ccccc3)ccc21,O=C(OCc1ccccc1)c1ccc2[nH]cc(C(=O)NC(CC[NH2+]Cc3ccccc3)Cc3ccccc3)c2c1,0,6.0655017,7.197148323059082
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(=O)CC1,O=C1CCC([NH2+]CCCCc2ccccc2)(c2ccccc2)CC1,0,6.9208188,7.196712970733643
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(N(O)C(C)=O)CC1,c1ccc(CCCC[NH2+]C2(c3ccccc3)CCCCC2)cc1,0,6.6197886,7.195281505584717
COc1ccc(F)c(-c2cccc(C3(c4ccncc4)N=C(N)N4CC(F)(F)CN=C43)c2)c1,C1=NC(c2ccncc2)(c2cccc(-c3ccccc3)c2)C2=NCCCN12,1,7.54,7.194327354431152
COc1cc(Cl)cc(C[NH+]2CCC(NC(=O)COc3ccc(S(N)(=O)=O)cc3C)CC2)c1OC(C)C,O=C(COc1ccccc1)NC1CC[NH+](Cc2ccccc2)CC1,1,4.1307683,7.192850112915039
CCc1n[nH]c2ccc(C[NH+]3CCC4(CC3C)CN(C)S(=O)(=O)N4c3cccc(F)c3)cc12,O=S1(=O)NCC2(CC[NH+](Cc3ccc4[nH]ncc4c3)CC2)N1c1ccccc1,0,5.9586072,7.192360877990723
CCCCN(C)C(=O)n1cc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]C2CC2)c2cccnc21,O=C(NC(CC[NH2+]C1CC1)Cc1ccccc1)c1c[nH]c2ncccc12,0,4.0,7.189908504486084
